item_name,item_price,item_max_discounted_price,user_id,star_rating,review_date,review_cont,img_addrs_str
애플 펜슬 Apple Pencil 2세대,195000,183300,hyo***,5,2022.09.01,큰 아들에게도  작년에 선물하고  올해는 작은아들에게 선물했어요 카드할인이 아쉬었지만 제품은 좋은거 알지요 두 아들  열공해서 좋은 결과 있으면 좋겠어요  하이마트는 상품도 믿을 수 있고 배송도 만족해요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220901034113687.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,dlw******************,5,2022.09.01,배송 정말 하루만에 오고 좋은 제품 감사합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220901031408283.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,sis*******,5,2022.09.01,그립감 좋고 튼튼하고 너무 이뻐요~~^^,
애플 펜슬 Apple Pencil 2세대,195000,183300,psa***,5,2022.08.31,우와 무슨 퀵배송도 아니고 하루도 안되서 받았네요~ 아이패드가 품절이라 못사고 펜부터 구입했네요.불량아니길~,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220831070934924.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,sjy*******************,5,2022.08.31,좋아요  배송빠르고  포장도안전하게,
애플 펜슬 Apple Pencil 2세대,195000,183300,tea***,5,2022.08.31,좋아요 친절하고 굳굳,
애플 펜슬 Apple Pencil 2세대,195000,183300,666*****************,5,2022.08.31,택배 포장이 너무 좋습니다!,
애플 펜슬 Apple Pencil 2세대,195000,183300,sin****,5,2022.08.31,굿굿~~배송빠르고 좋네요,
애플 펜슬 Apple Pencil 2세대,195000,183300,cko***,5,2022.08.30,"빨리 배송해주셔서 감사해요아이가 너무 맘에 들어해서 기분이 좋네요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220830072242582.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,pyl*,5,2022.08.30,잃어버려서 재구매 했어요 ㅠ 배송 짱 빨라서 좋아요 굿굿,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220830010445117.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ngj*****,5,2022.08.30,"잘받았습니다.저렴한가격에  구매까지 청구할인도 적용되니 좋아요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220830010345915.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,xyz***,5,2022.08.30,빠른 배송. 안전한 포장. 장확한 제품. 굿.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220830093351901.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,cjw**************,5,2022.08.29,빠른 배송 좋은 가격에 구매했습니다 감사합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220829084904664.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,qhq****,5,2022.08.29,좋은제품 빠른배송 만족합니다~,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220829101609033.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ath*****,5,2022.08.28,"좋은제품 싸게 잘 구매 했어요배송 빨라요",
애플 펜슬 Apple Pencil 2세대,195000,183300,won******************,5,2022.08.28,배송도 빠르고 매우 만족합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220828093224312.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,iam*****,5,2022.08.28,딸에게 주려고 샀는데 정말 좋아합니다.,
애플 펜슬 Apple Pencil 2세대,195000,183300,fir***,5,2022.08.28,당일 오전 주문 후 오후에 스마트픽으로 바로 수령할 수 있어서 너무 편리했습니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220828014414726.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,sjp*******,5,2022.08.27,생각보다 필기감이 넘 좋아서 놀랬습니다 역시 애플제품은 펜하나도 대단하네요~ 충전도 잘되고  다만 사익한 가격은 ㅠㅠㅠ,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220827111817664.jpeg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220827111829506.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,kan*******,5,2022.08.27,배송도 빠르고 제품은 말할 필요없이 넘 만족합니다.,
애플 펜슬 Apple Pencil 2세대,195000,183300,cka*****************,5,2022.08.27,배송이 무척 빠릅니다. 포장도 정말 꼼꼼히 잘 해주셔서  안심하고 사용하게 됩니다. 최저가로 잘 구매해서 만족합니다.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220827012035134.jpeg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220827012044179.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,s3c************,5,2022.08.26,"짭플펜슬을 쓰다가 정품을 사용하니 필압이 지원되서 매우 좋습니다.충전 방식도 편하고 마음에 듭니다",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220826115027968.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220826115224147.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,a82**,5,2022.08.26,"아이가 너무나 가지고 싶었던 펜슬..너무 행복해하는모습에 저도 좋으네요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220826010035133.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,glg***************,5,2022.08.26,펜 배송 진짜빨라요 가격도 착하게 잘샀습니다.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220826092829533.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,xel****,5,2022.08.26,"상품 잘받았습니다배송도 정확하고 상품도 만족합니다.",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_1661444918012.JPG
애플 펜슬 Apple Pencil 2세대,195000,183300,man********************,5,2022.08.25,가볍고 오래가서 좋은것같아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220825092558119.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,lun*****,5,2022.08.25,좀더 저렴한 가격으로 샀어요 써보니 이상 없이 잘 되요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220825054920956.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,ayu***************,5,2022.08.25,"마음에들어요 너무이쁘네요^^",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220825054713012.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,min******,5,2022.08.25,"외근중 펜슬을 잃어버려서 다시 구매했네요 ㅠ굿오트 사용하다보니 펜슬이 없어서 멘붕이었는데배송이 빨라서 다행이네요",
애플 펜슬 Apple Pencil 2세대,195000,183300,cre******,5,2022.08.25,저렴한 가격에  카드할인까지 특히 빠른 배송.. 잘 쓰겠습니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220825100249997.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,sor*****,5,2022.08.24,쓰던거 잃어버려서 3세대 기다리다가 샀는데 여전히 좋네영,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220824093830317.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,hid***************,5,2022.08.24,빨리 도착했어요 이상없이 작동 잘 됩니다.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220824091106542.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,mbc****,5,2022.08.24,"상품 잘받았습니다배송도 정확하고 상품도 만족합니다.아직  사용전이라  믿고  사용해보렵니다",
애플 펜슬 Apple Pencil 2세대,195000,183300,cor********,5,2022.08.23,선물했는데 넘 좋아하세요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220823070945805.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,bae****,5,2022.08.23,좋은 제품 빠르게 받아 잘사용하고 있습니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220823023231297.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ljh**************,5,2022.08.22,막내동생 공부한다고 해서 사줬어요 공부열심히 했으면 좋겠네요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220822081345563.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,hok****************,5,2022.08.22,배송빠르고 싸게 샀어요!!,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220822020638622.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,aim*****,5,2022.08.22,배송도 빠르고  저렴하게 구매했습니다..,
애플 펜슬 Apple Pencil 2세대,195000,183300,bha****,5,2022.08.21,아주좋아요 추천해요 배송도 빨라요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220821122751995.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,app******,5,2022.08.20,앱에서 주문하고 가서 받을수 있어서 좋아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220820105637611.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220820105701830.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220820105713374.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,jii*********,5,2022.08.20,너무 좋아요 기스하나 없구 직접 픽업해가이 ㅋㅍ보다 더 빨리 싼값에 가져왔네요,
애플 펜슬 Apple Pencil 2세대,195000,183300,red***,5,2022.08.19,배송도 빠르고 적당한 가격에 잘 산거 같네요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220819082200307.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ros***************,5,2022.08.18,배송빠르고 좋아요 바로 왓어요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220818103357794.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,can***************,5,2022.08.17,진짜 왜 사람들이 애플펜슬 1세대도 아니고 2세대를 추천했는지 알거 같아요 너무 부드럽고 최고고 무엇보다 하이마트에서 싸게사서 더 좋았어요 ㅎㅎ,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220817080637771.jpeg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220817080644039.jpeg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220817080649374.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,567**,5,2022.08.13,저렴하게 구입했습니다,
애플 펜슬 Apple Pencil 2세대,195000,183300,kad**,5,2022.08.12,애플 펜슬 2세대 너무 좋아요! 애플 소모품은 할인 안되는거 아시죠. 롯데하이마트에서는 카드 할인 되어서 아주 좋아요! 공부 열심히 해서 좋은 성적 얻길 바라는 부모의 마음 딸이 알아주겠죠! ^^,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220812073044752.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,s2s****,5,2022.08.12,주문한 다음날 받았어요.필기감 좋고 만족합니다.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220812101710454.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,cux***,5,2022.08.10,만족합니다 배송도 괜찮아요,
애플 펜슬 Apple Pencil 2세대,195000,183300,jyi****,5,2022.08.09,"불량없는 제품 빠르게 잘 받아보았어요가격도 할인받아 좋네요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220809105927003.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,jsw****,5,2022.08.01,좋네요 또 구매예정,
애플 펜슬 Apple Pencil 2세대,195000,183300,xie*****,5,2022.07.31,필기감도 기능도 아주 좋아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220731040221240.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,*****,5,2022.07.29,"빨리받았어요~^^ 기대하고 기대했는데~ 배송도 빨랐고 안전하게 잘 도착했습니다~ 그리고 카드할인으로 받아서 더욱좋아요~!!제품은 5월에태어난 아이네요~~ ㅋ패드 에어5 랑 같이 잘 도착해서 사용해보고있는데 대만족입니다~!!^^",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220729060515087.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220729060519374.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,sy6*************,5,2022.07.28,"큰딸 위해 구입했는데, 무엇보다도 가격배송 너무 저렴하고, 빨라서 좋은것 같네요",
애플 펜슬 Apple Pencil 2세대,195000,183300,hwo****,5,2022.07.28,"평소에 너무 갖고 싶은 제품이었는데,이번에 하이마트 기획적을 통해서 저렴하게 구입할 수 있었어요너무 마음에 듭니다.배송도 빠르고 이번 휴가는 iPad Pro와 함께...",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_1658981371624.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_1658981371670.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,toh*****************,5,2022.07.27,좋아요 할인도 받고 상품도 빨리 수령해서 너무 좋아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220727055441750.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,syj****,5,2022.07.27,딸아이가  아주 만족스러워  합니다. 많이파세요~^^,
애플 펜슬 Apple Pencil 2세대,195000,183300,hsu***,5,2022.07.27,아이패드 에어5에 맞춰서 구입했습니다. 디자인이나 색상 등이 모두 마음에 듭니다. 기능도 잘 따라줬으면 합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220727125551168.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,dhd****************,5,2022.07.26,"인강 들을때 사용하려고고민끝에 구매하게 되었는데사용해보니 왜 고민을 했나 싶을 정도로 편하고 좋네요^^많이 파세요~",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_1658814480734.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,cbk****,5,2022.07.20,네이버페이 할인으로샀는데 제품은좋아요~^^,
애플 펜슬 Apple Pencil 2세대,195000,183300,dh2***,5,2022.07.20,"정말 만족하며 사용하고 있습니다.땡큐~~~^",
애플 펜슬 Apple Pencil 2세대,195000,183300,blc******,5,2022.07.20,배송도 빠르고 좋아요,
애플 펜슬 Apple Pencil 2세대,195000,183300,mib**,5,2022.07.20,배송이 빠르고 제품도 좋아요,
애플 펜슬 Apple Pencil 2세대,195000,183300,suh*******,5,2022.07.19,"5월 생산품이라 좋아요잘쓸게요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220719105331748.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,bae******,5,2022.07.18,"빠른배송이네요.  펜슬 디자인도 이쁘고 인식도 잘되네요.잘 사용할께요....",
애플 펜슬 Apple Pencil 2세대,195000,183300,ysk*****,5,2022.07.16,"스마트픽에 혼선이 있었는데, 친절히 안내해 주셔서 수령 잘 했습니다.",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220716113326675.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,cpa*****,5,2022.07.15,"빠른 배송 감사합니다아직 개봉전이지만 물건 잘 받앟습니다",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220715123541080.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,dhs****,5,2022.07.13,기대가 됩니다 펜슬 이용 잘해볼게요 !!!!!,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220713010612115.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,swj****************,5,2022.07.12,제품에 문제 없고 필기감 조아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220712025504071.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,anz***,5,2022.07.10,좋아요 잘 써져요 ㅎㅎㅎ,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220710044430092.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,jhy****,5,2022.07.10,배송 빠르고 제품 사용에 만족합니다.,
애플 펜슬 Apple Pencil 2세대,195000,183300,sy2**************,5,2022.07.09,아이패드사면서같이샀어요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220709111138201.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,gen*******,5,2022.07.09,배송빠르고 가격좋아요^^추천합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220709013918495.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220709013938615.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,bhl**************,5,2022.07.09,"감동, 빠른 배송, 가격만족.",
애플 펜슬 Apple Pencil 2세대,195000,183300,vid***,5,2022.07.08,저렴하게 잘삿어요~~ 하이마트 고마워요~~,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220708111444765.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,tai*******,5,2022.07.07,아주 잘 받았습니다.,
애플 펜슬 Apple Pencil 2세대,195000,183300,top****,5,2022.07.07,"잘받았어요~정품 인증되는 곳에서 사려고 하이마트에서 구매",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220707105144789.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,cha*******,5,2022.07.07,"배송도 빨랐고 할인적립 좋았고포장도 잘 되어있었습니다",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220707074955297.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220707075003111.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,gml*******,5,2022.07.07,아이패드사면서 펜슬도 같이 주문했지용 빠른배송 넘 좋아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220707010653573.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,boa**,5,2022.07.06,당일 바로 픽업해서 좋았습니다.,
애플 펜슬 Apple Pencil 2세대,195000,183300,tir***,5,2022.07.06,빠른 배송의 욕구와 카드할인으로 각인은 포기했지만 너무 만족합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220706051857189.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,lbm****,5,2022.07.05,살까말까 고민했는데 이왕 살거 잘 산것 같아요. 카드청구할인 받아서 다른곳보단 저렴하게 구매했네요.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220705072356448.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,eag***************,5,2022.07.03,좋은 상품 감사합니다.~,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220703083538166.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,saf*****,5,2022.07.03,확실히 없는것보다 편리하네요. 활용도는 더적응해봐야할듯 합니다.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220703045647039.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,esp****,5,2022.07.03,펜슬을 구입할까말까 고민하던중 친구가인강 듣고 팔기바로하니 넘좋다구해서 구입. 탁월한선택.딸아이 넘활용잘해요.카드할인 받아 저렴히 구입요~~,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220703113941966.png
애플 펜슬 Apple Pencil 2세대,195000,183300,min*****,5,2022.07.02,배송 빠르고 좋습니다!,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220702045234066.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,sae****,5,2022.07.02,비싼 값은 잘 하는것 같아요 좋아요,
애플 펜슬 Apple Pencil 2세대,195000,183300,hel******,5,2022.07.02,넘무 조아요 주문하고 담날 수령했어요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220702014150252.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,mjs****,5,2022.07.01,"빠른배송 굿 애플 정품 굿",
애플 펜슬 Apple Pencil 2세대,195000,183300,kim******,5,2022.07.01,"배송빠르고, 좋습니다.",
애플 펜슬 Apple Pencil 2세대,195000,183300,soo****,5,2022.06.29,배송빠르고 포장 좋아요. 잘흘께요~~,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220629011043944.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,bam****************,5,2022.06.27,아들이 원해서 사준거에요. 인식 잘되고 부드럽게 잘써져요. 소문대로 좋네요.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220627054035617.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,net*****,5,2022.06.26,"기능도많고 디자인도 맘에듭니다아들선물한건데 좋아해요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220626074252290.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,sd3***,5,2022.06.25,스마트픽으로 바로 찾아가서 좋아요.,
애플 펜슬 Apple Pencil 2세대,195000,183300,lje***************,5,2022.06.23,배송 빠르고 저렴하게 구입 했습니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220623083104063.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,shc***,5,2022.06.21,배송도 빠르고 아주 좋아요,
애플 펜슬 Apple Pencil 2세대,195000,183300,120*****,5,2022.06.21,배송빠르고 원하는 제품 저령하게 샀어요.,
애플 펜슬 Apple Pencil 2세대,195000,183300,tns*****,5,2022.06.19,저렴한 가격에 너무 좋아요 잘 써지고 부드러워요,
애플 펜슬 Apple Pencil 2세대,195000,183300,k11***,5,2022.06.18,"애플로고와 Pencil 만 인쇄되어 있어 깔끔합니다.연필 굵기는 손에 쥐었을 때 불편함없이 만족스럽습니다.",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_1655542695439.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_1655542695535.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ljy*****,5,2022.06.17,카드할인받아 교육할인보다 저렴하게구입,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220617064638163.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,iyo****,5,2022.06.17,아이가 공부한다고해서 사줬는데 좋아하네요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220617074910291.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ccl***,5,2022.06.17,항상 잘 사용 하고 있습니다. ~잘 받았습니다. 배송 서비스 만족합니다. 재 구매 의사 있습니다,
애플 펜슬 Apple Pencil 2세대,195000,183300,ccl***,5,2022.06.17,항상 잘 사용 하고 있습니다. ~잘 받았습니다. 배송 서비스 만족합니다. 재 구매 의사 있습니다,
애플 펜슬 Apple Pencil 2세대,195000,183300,iam********,5,2022.06.16,"카드할인 받아서 잘 구매했고, 첫 애플펜슬인데 너무 마음에 들어요! 패드에도 찰싹 잘 붙네요 )",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220616102303405.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220616102315282.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,min*******,5,2022.06.14,"아이패드에 찰떡이네여 ㅎㅎ타이핑 감도 좋구요!!",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220614112044302.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,cor*****************,5,2022.06.12,저녁 늦게 주문했는데 다음날 낮에 바로 옴 ㅋㅋㅋㅋㅋ 수도권 아니구여... 그냥 광역시구여... 배송 겁나 빠름. 근데 아직 패드가 없음 ㅋㅋㅋㅋㅋ 패드 없는데 펜슬이 먼저 와버림 ㅋㅋ큐ㅠㅠㅠ 카드 혜택 받아서 학생할인보다 쪼금 더 싸게 삼,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220612071117045.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,*****,5,2022.06.11,"할인된 가격에 잘 샀어요배송도 빨라요",http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220611045708196.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,mya***,5,2022.06.11,포장꼼꼼 잘쓸께요^^,
애플 펜슬 Apple Pencil 2세대,195000,183300,eks**,5,2022.06.10,필요해서 구매했는데 뾱뾱이가 아니라 종이포장으로 안전하게 왔어요~ 역시나 예쁘네요.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220610124402952.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220610124443810.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220610124504010.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,ryo***,5,2022.06.09,빠른 배송 감사합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220609114605568.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,fin****,5,2022.06.09,배송 빠르네요. 잘 쓰겠습니다.,
애플 펜슬 Apple Pencil 2세대,195000,183300,ksd****,5,2022.06.09,잘그려져요.  좋아요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220609071150001.jpeg
애플 펜슬 Apple Pencil 2세대,195000,183300,kyk******,5,2022.06.09,"배송이 정말 빠릅니다. 제품도 안전하게 잘 도착했고, 포장상태도 양호합니다. 카드할인 등을 받아서 싸게 잘 샀어요.",
애플 펜슬 Apple Pencil 2세대,195000,183300,lkh****************,5,2022.06.07,"중학생 딸 공부용으로 구매했는데너무 좋아해서 좋습니다",
애플 펜슬 Apple Pencil 2세대,195000,183300,tjd******,5,2022.06.06,잘받았습니다.사용도 잘된다 합니다.,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220606011749376.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,bes****,5,2022.06.04,고등학생 자녀가 인강하려 하는데 펜도 필요하네요,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220604074720577.jpg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220604074727167.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,kha****,5,2022.06.03,배송 빠르네요 만족합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220603062405725.jpg
애플 펜슬 Apple Pencil 2세대,195000,183300,maz*******,5,2022.06.02,배송 상태 및 초기 불량 없어서 만족 합니다,http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220602084144558.jpeg|http://static2.e-himart.co.kr/contents/content/upload/goodsComments/0001380570/goodsComments_20220602084151633.jpeg
